"","Site","sdate","Year","Yearf","Month","DOY","Precip","lPrecip","wPrecip","wlPrecip","lag1","lag2","lag3","lag4","lag5","lag6","lag7","lag8","lag9","lag10","Chl_Median","D_Median","lD_Median","DO_Median","PctSat_Median","pH_Median","spCond_Median","T_Median"
"124","S07",2010-10-02,2010,"2010","Oct",275,0,0,203.40781056,9.67965885588457,5.24174701505964,2.19722457733622,0,4.27666611901606,3.43398720448515,2.19722457733622,0,3.73766961828337,0,0,78.5879,NA,NA,8.495,84.65,NA,310.5,15.98
"125","S07",2010-10-03,2010,"2010","Oct",276,0,0,162.726248448,7.74372708470765,0,5.24174701505964,2.19722457733622,0,4.27666611901606,3.43398720448515,2.19722457733622,0,3.73766961828337,0,102.9947,NA,NA,9.21,87.1,NA,396.5,13.39
"126","S07",2010-10-04,2010,"2010","Oct",277,0,0,125.77865728,5.79365244842163,0,0,5.24174701505964,2.19722457733622,0,4.27666611901606,3.43398720448515,2.19722457733622,0,3.73766961828337,119.3132,NA,NA,9.115,85.75,NA,454,12.825
"127","S07",2010-10-05,2010,"2010","Oct",278,0,0,100.622925824,4.6349219587373,0,0,0,5.24174701505964,2.19722457733622,0,4.27666611901606,3.43398720448515,2.19722457733622,0,132.6518,NA,NA,8.445,82.8,NA,501,14.125
"128","S07",2010-10-06,2010,"2010","Oct",279,399,5.99146454710798,79.6393472,3.47201237444918,0,0,0,0,5.24174701505964,2.19722457733622,0,4.27666611901606,3.43398720448515,2.19722457733622,115.6238,NA,NA,8.76,83.9,NA,405.5,14.03
"129","S07",2010-10-07,2010,"2010","Oct",280,3,1.38629436111989,379.690252288,7.20205996879207,5.99146454710798,0,0,0,0,5.24174701505964,2.19722457733622,0,4.27666611901606,3.43398720448515,63.8303,NA,NA,8.875,84.9,NA,258.5,13.175
"130","S07",2010-10-08,2010,"2010","Oct",281,0,0,298.52863488,6.41147993600244,1.38629436111989,5.99146454710798,0,0,0,0,5.24174701505964,2.19722457733622,0,4.27666611901606,74.7566,0.055,0.0535407669280298,9.215,85.35,NA,297,12.585
"131","S07",2010-10-09,2010,"2010","Oct",282,0,0,238.822907904,5.12918394880195,0,1.38629436111989,5.99146454710798,0,0,0,0,5.24174701505964,2.19722457733622,0,85.2572,0.044,0.043059489460447,9.57,86.95,NA,334,12.265
"132","S07",2010-10-10,2010,"2010","Oct",283,0,0,190.199332864,3.8674219665009,0,0,1.38629436111989,5.99146454710798,0,0,0,0,5.24174701505964,2.19722457733622,100.2986,0.031,0.0305292050348229,9.91,87.2,NA,387,9.99
"133","S07",2010-10-11,2010,"2010","Oct",284,0,0,131.97312,2.53110927311105,0,0,0,1.38629436111989,5.99146454710798,0,0,0,0,5.24174701505964,112.502,0.026,0.0256677467485778,9.78,86.2,NA,430,10.1
"134","S07",2010-10-12,2010,"2010","Oct",285,0,0,105.578496,2.02488741848884,0,0,0,0,1.38629436111989,5.99146454710798,0,0,0,0,126.4082,0.024,0.023716526617316,9.56,84.5,NA,479,10.365
"135","S07",2010-10-13,2010,"2010","Oct",286,0,0,84.4627968,1.61990993479107,0,0,0,0,0,1.38629436111989,5.99146454710798,0,0,0,142.301,0.022,0.0217614917815127,9.52,84,NA,534,10.17
"136","S07",2010-10-14,2010,"2010","Oct",287,0,0,67.57023744,1.29592794783286,0,0,0,0,0,0,1.38629436111989,5.99146454710798,0,0,155.9234,0.017,0.0168571170664229,9.45,81.6,NA,582,9.66
"137","S07",2010-10-15,2010,"2010","Oct",288,892,6.7945865808765,54.056189952,1.03674235826629,0,0,0,0,0,0,0,1.38629436111989,5.99146454710798,0,20.8346,0.4185,0.349599975266769,9.29,85.2,NA,106.5,11.11
"138","S07",2010-10-16,2010,"2010","Oct",289,0,0,714.002653184,5.62173454418992,6.7945865808765,0,0,0,0,0,0,0,1.38629436111989,5.99146454710798,36.4436,0.1755,0.161693588997987,10.07,88.9,NA,162,10.1
"139","S07",2010-10-17,2010,"2010","Oct",290,0,0,570.88,4.34853541176096,0,6.7945865808765,0,0,0,0,0,0,0,1.38629436111989,50.066,0.102,0.0971267107307227,10.405,90.3,NA,210,9.27
"140","S07",2010-10-18,2010,"2010","Oct",291,0,0,456.704,3.47882832940877,0,0,6.7945865808765,0,0,0,0,0,0,0,61.418,0.072,0.0695260626486102,10.605,90.35,NA,250,8.8
"141","S07",2010-10-19,2010,"2010","Oct",292,0,0,365.3632,2.78306266352701,0,0,0,6.7945865808765,0,0,0,0,0,0,70.2158,0.056,0.0544881852840697,11.04,90.95,NA,281,7.53
"142","S07",2010-10-20,2010,"2010","Oct",293,0,0,292.29056,2.22645013082161,0,0,0,0,6.7945865808765,0,0,0,0,0,79.0136,0.045,0.0440168854167743,11.015,91,NA,312,7.34
"143","S07",2010-10-21,2010,"2010","Oct",294,41,3.73766961828337,233.832448,1.78116010465729,0,0,0,0,0,6.7945865808765,0,0,0,0,86.6762,0.044,0.043059489460447,10.505,87.55,NA,339,7.935
"144","S07",2010-10-22,2010,"2010","Oct",295,0,0,219.8659584,4.41506377835253,3.73766961828337,0,0,0,0,0,6.7945865808765,0,0,0,84.9734,0.046,0.0449733656427312,11.11,89.65,NA,333,6.61
"145","S07",2010-10-23,2010,"2010","Oct",296,0,0,175.89276672,3.53205102268202,0,3.73766961828337,0,0,0,0,0,6.7945865808765,0,0,88.8047,0.036,0.0353671438372913,11.295,89.9,NA,346.5,5.705
"146","S07",2010-10-24,2010,"2010","Oct",297,10,2.39789527279837,140.714213376,2.82564081814562,0,0,3.73766961828337,0,0,0,0,0,6.7945865808765,0,97.1768,0.034,0.0334347760862374,11.295,91.05,NA,376,5.95
"147","S07",2010-10-25,2010,"2010","Oct",298,38,3.66356164612965,24.7936,3.44926569388756,2.39789527279837,0,0,3.73766961828337,0,0,0,0,0,6.7945865808765,114.3467,0.035,0.0344014267173324,10.67,88.95,NA,436.5,7.695
"148","S07",2010-10-26,2010,"2010","Oct",299,15,2.77258872223978,50.23488,5.69026187201377,3.66356164612965,2.39789527279837,0,0,3.73766961828337,0,0,0,0,0,80.5745,0.069,0.0667236320429082,9.86,88.6,NA,317.5,10.66
"149","S07",2010-10-27,2010,"2010","Oct",300,213,5.36597601502185,52.187904,6.77028047540284,2.77258872223978,3.66356164612965,2.39789527279837,0,0,3.73766961828337,0,0,0,0,56.5934,0.1495,0.139327065221099,9.25,88,NA,233,13.43
"150","S07",2010-10-28,2010,"2010","Oct",301,0,0,212.1503232,9.70900519233975,5.36597601502185,2.77258872223978,3.66356164612965,2.39789527279837,0,0,3.73766961828337,0,0,0,40.4168,0.1705,0.157431007948828,9.4,86.9,NA,176,12.06
"151","S07",2010-10-29,2010,"2010","Oct",302,3,1.38629436111989,169.72025856,7.7672041538718,0,5.36597601502185,2.77258872223978,3.66356164612965,2.39789527279837,0,0,3.73766961828337,0,0,52.6202,0.104,0.0989399478549036,10.21,89.5,NA,219,9.945
"152","S07",2010-10-30,2010,"2010","Oct",303,0,0,138.176206848,7.32279881199336,1.38629436111989,0,5.36597601502185,2.77258872223978,3.66356164612965,2.39789527279837,0,0,3.73766961828337,0,62.4113,0.082,0.0788111804242898,10.89,90.6,NA,253.5,7.735
"153","S07",2010-10-31,2010,"2010","Oct",304,3,1.38629436111989,106.138624,5.45690983025019,0,1.38629436111989,0,5.36597601502185,2.77258872223978,3.66356164612965,2.39789527279837,0,0,3.73766961828337,71.9186,0.071,0.0685927914656117,10.895,89.8,NA,287,7.59
"154","S07",2010-11-01,2010,"2010","Nov",305,0,0,87.3108992,5.47456335309606,1.38629436111989,0,1.38629436111989,0,5.36597601502185,2.77258872223978,3.66356164612965,2.39789527279837,0,0,78.1622,0.058,0.0563803334361076,11.345,91.7,NA,309,6.165
"155","S07",2010-11-02,2010,"2010","Nov",306,0,0,69.84871936,4.37965068247685,0,1.38629436111989,0,1.38629436111989,0,5.36597601502185,2.77258872223978,3.66356164612965,2.39789527279837,0,86.96,0.051,0.0497420918948141,11.325,90.5,NA,340,6.135
"156","S07",2010-11-03,2010,"2010","Nov",307,0,0,54.805233664,3.24624850158393,0,0,1.38629436111989,0,1.38629436111989,0,5.36597601502185,2.77258872223978,3.66356164612965,2.39789527279837,93.0617,0.046,0.0449733656427312,11.855,90.9,NA,361.5,4.46
"157","S07",2010-11-04,2010,"2010","Nov",308,381,5.94542060860658,39.763968,2.20362686484198,0,0,0,1.38629436111989,0,1.38629436111989,0,5.36597601502185,2.77258872223978,3.66356164612965,99.1634,0.045,0.0440168854167743,11.595,89.35,NA,383,4.27
"158","S07",2010-11-05,2010,"2010","Nov",309,107,4.68213122712422,335.000561664,6.22153353157688,5.94542060860658,0,0,0,1.38629436111989,0,1.38629436111989,0,5.36597601502185,2.77258872223978,26.7944,0.2885,0.253478751110283,10.56,88.1,NA,128,7.525
"159","S07",2010-11-06,2010,"2010","Nov",310,0,0,330.72974848,8.1467645195699,4.68213122712422,5.94542060860658,0,0,0,1.38629436111989,0,1.38629436111989,0,5.36597601502185,36.7274,0.148,0.138021297897375,11.26,92.2,NA,163,7.09
"160","S07",2010-11-07,2010,"2010","Nov",311,165,5.11198778835654,264.583798784,6.51741161565592,0,4.68213122712422,5.94542060860658,0,0,0,1.38629436111989,0,1.38629436111989,0,48.647,0.106,0.100749903100143,12.055,93.85,NA,205,4.93
"161","S07",2010-11-08,2010,"2010","Nov",312,91,4.52178857704904,343.34491648,9.15466729961899,5.11198778835654,0,4.68213122712422,5.94542060860658,0,0,0,1.38629436111989,0,1.38629436111989,22.8212,0.3215,0.278767455062207,11.515,92.05,NA,114,6.25
"162","S07",2010-11-09,2010,"2010","Nov",313,30,3.43398720448515,347.475933184,10.9411647013344,4.52178857704904,5.11198778835654,0,4.68213122712422,5.94542060860658,0,0,0,1.38629436111989,0,29.6324,0.1565,0.145398202689357,11.13,90.9,NA,133,6.91
"163","S07",2010-11-10,2010,"2010","Nov",314,8,2.19722457733622,301.658624,11.3512693010647,3.43398720448515,4.52178857704904,5.11198778835654,0,4.68213122712422,5.94542060860658,0,0,0,1.38629436111989,52.0526,0.133,0.124868982045869,11.43,93.9,NA,214.5,7.085
"164","S07",2010-11-11,2010,"2010","Nov",315,0,0,247.7268992,10.8387951027207,2.19722457733622,3.43398720448515,4.52178857704904,5.11198778835654,0,4.68213122712422,5.94542060860658,0,0,0,63.1208,0.09,0.0861776962410523,11.9,93.45,NA,256,5.32
"165","S07",2010-11-12,2010,"2010","Nov",316,0,0,198.18151936,8.67103608217658,0,2.19722457733622,3.43398720448515,4.52178857704904,5.11198778835654,0,4.68213122712422,5.94542060860658,0,0,76.8851,0.073,0.0704584636485614,12.175,93.55,NA,304.5,4.795
"166","S07",2010-11-13,2010,"2010","Nov",317,0,0,158.545215488,6.93682886574126,0,0,2.19722457733622,3.43398720448515,4.52178857704904,5.11198778835654,0,4.68213122712422,5.94542060860658,0,86.5343,0.063,0.0610950993598109,12.085,92.55,NA,338.5,4.91
"167","S07",2010-11-14,2010,"2010","Nov",318,0,0,85.926608896,4.91107841571977,0,0,0,2.19722457733622,3.43398720448515,4.52178857704904,5.11198778835654,0,4.68213122712422,5.94542060860658,93.7712,0.056,0.0544881852840697,12.055,93.85,NA,364,4.875
"168","S07",2010-11-15,2010,"2010","Nov",319,0,0,57.2522496,3.42612272017384,0,0,0,0,2.19722457733622,3.43398720448515,4.52178857704904,5.11198778835654,0,4.68213122712422,98.0282,0.054,0.0525924501191706,11.36,91.95,NA,379,6.725
"169","S07",2010-11-16,2010,"2010","Nov",320,3,1.38629436111989,45.80179968,2.74089817613907,0,0,0,0,0,2.19722457733622,3.43398720448515,4.52178857704904,5.11198778835654,0,102.569,0.053,0.0516432331518384,10.9,92.1,NA,395,8.37
"170","S07",2010-11-17,2010,"2010","Nov",321,371,5.91889385427315,21.324699648,2.7528585205936,1.38629436111989,0,0,0,0,0,2.19722457733622,3.43398720448515,4.52178857704904,5.11198778835654,22.1117,0.3625,0.309321247555262,10.335,90,NA,111.5,9.305
"171","S07",2010-11-18,2010,"2010","Nov",322,0,0,304.08870912,6.4518785484471,5.91889385427315,1.38629436111989,0,0,0,0,0,2.19722457733622,3.43398720448515,4.52178857704904,35.0246,0.183,0.16805358499625,11.125,91.3,NA,157,7.395
"172","S07",2010-11-19,2010,"2010","Nov",323,0,0,240.049741824,4.79278127030403,0,5.91889385427315,1.38629436111989,0,0,0,0,0,2.19722457733622,3.43398720448515,49.0727,0.11,0.104360015324243,12.395,93.8,NA,206.5,4.105
"173","S07",2010-11-20,2010,"2010","Nov",324,0,0,191.1808,3.59829982370256,0,0,5.91889385427315,1.38629436111989,0,0,0,0,0,2.19722457733622,60.2828,0.085,0.0815799869924229,12.72,94,NA,246,3.28
"174","S07",2010-11-21,2010,"2010","Nov",325,0,0,152.94464,2.87863985896205,0,0,0,5.91889385427315,1.38629436111989,0,0,0,0,0,66.1007,0.061,0.0592118596318461,13.215,95.45,NA,266.5,2.24
"175","S07",2010-11-22,2010,"2010","Nov",326,36,3.61091791264422,122.355712,2.30291188716964,0,0,0,0,5.91889385427315,1.38629436111989,0,0,0,0,76.6013,0.062,0.0601539228197471,13.145,95.2,NA,303.5,2.665
"176","S07",2010-11-23,2010,"2010","Nov",327,5,1.79175946922805,126.6845696,4.73106383985109,3.61091791264422,0,0,0,0,5.91889385427315,1.38629436111989,0,0,0,72.0605,0.084,0.0806579030174545,12.29,94.3,NA,287.5,5.125
"177","S07",2010-11-24,2010,"2010","Nov",328,0,0,105.34765568,5.21825864726332,1.79175946922805,3.61091791264422,0,0,0,0,5.91889385427315,1.38629436111989,0,0,71.0672,0.071,0.0685927914656117,12.62,93.55,NA,284,4
"178","S07",2010-11-25,2010,"2010","Nov",329,0,0,84.278124544,4.17460691781065,0,1.79175946922805,3.61091791264422,0,0,0,0,5.91889385427315,1.38629436111989,0,77.8784,0.051,0.0497420918948141,13.225,94.75,NA,308,1.92
"179","S07",2010-11-26,2010,"2010","Nov",330,69,4.24849524204936,67.100377088,3.19083331065754,0,0,1.79175946922805,3.61091791264422,0,0,0,0,5.91889385427315,1.38629436111989,85.2572,0.1105,0.104810364352345,12.855,93.6,NA,334,2.17
"180","S07",2010-11-27,2010,"2010","Nov",331,0,0,69.04448,5.31592645385056,4.24849524204936,0,0,1.79175946922805,3.61091791264422,0,0,0,0,5.91889385427315,72.4862,0.0795,0.076497970972725,13.305,94.55,NA,289,1.445
"181","S07",2010-11-28,2010,"2010","Nov",332,0,0,55.235584,4.25274116308045,0,4.24849524204936,0,0,1.79175946922805,3.61091791264422,0,0,0,0,80.5745,0.054,0.0525924501191706,13.77,95.15,NA,317.5,0.53
"182","S07",2010-11-29,2010,"2010","Nov",333,0,0,44.1884672,3.40219293046436,0,0,4.24849524204936,0,0,1.79175946922805,3.61091791264422,0,0,0,93.2036,0.045,0.0440168854167743,13.77,95,NA,362,0.465
"183","S07",2010-11-30,2010,"2010","Nov",334,5,1.79175946922805,35.35077376,2.72175434437149,0,0,0,4.24849524204936,0,0,1.79175946922805,3.61091791264422,0,0,108.3869,0.043,0.0421011760186354,13.72,95.3,NA,415.5,1.095
"184","S07",2010-12-01,2010,"2010","Dec",335,185,5.2257466737132,32.280619008,3.61081105087963,1.79175946922805,0,0,0,4.24849524204936,0,0,1.79175946922805,3.61091791264422,0,106.9679,0.052,0.0506931143155181,12.975,96.3,NA,410.5,3.855
"185","S07",2010-12-02,2010,"2010","Dec",336,28,3.36729582998647,169.95902464,6.68152682109058,5.2257466737132,1.79175946922805,0,0,0,4.24849524204936,0,0,1.79175946922805,3.61091791264422,25.8011,0.2735,0.241769015437375,11.85,93,NA,124.5,5.6
"186","S07",2010-12-03,2010,"2010","Dec",337,8,2.19722457733622,157.8303488,7.84666941279582,3.36729582998647,5.2257466737132,1.79175946922805,0,0,0,4.24849524204936,0,0,1.79175946922805,38.714,0.125,0.117783035656383,12.68,93,NA,165,3.1425
"187","S07",2010-12-04,2010,"2010","Dec",338,33,3.52636052461616,132.66427904,8.03511519210564,2.19722457733622,3.36729582998647,5.2257466737132,1.79175946922805,0,0,0,4.24849524204936,0,0,NA,0.137,0.128393214768399,11.31,NA,NA,0,2.943
"188","S07",2010-12-05,2010,"2010","Dec",339,0,0,132.531423232,9.24918057337744,3.52636052461616,2.19722457733622,3.36729582998647,5.2257466737132,1.79175946922805,0,0,0,4.24849524204936,0,62.5532,0.1015,0.0966728872602608,13.435,95,NA,0,1.665
"189","S07",2010-12-06,2010,"2010","Dec",340,0,0,98.61632,6.94316575565661,0,3.52636052461616,2.19722457733622,3.36729582998647,5.2257466737132,1.79175946922805,0,0,0,4.24849524204936,69.3644,0.0795,0.076497970972725,13.31,93.15,NA,278,0.96
"190","S07",2010-12-07,2010,"2010","Dec",341,3,1.38629436111989,78.893056,5.55453260452529,0,0,3.52636052461616,2.19722457733622,3.36729582998647,5.2257466737132,1.79175946922805,0,0,0,76.8851,0.065,0.0629747991613884,13.545,94,NA,304.5,0.485
"191","S07",2010-12-08,2010,"2010","Dec",342,0,0,65.5144448,5.55266157251614,1.38629436111989,0,0,3.52636052461616,2.19722457733622,3.36729582998647,5.2257466737132,1.79175946922805,0,0,86.1086,0.05,0.048790164169432,13.59,93.1,NA,337,0.03
"192","S07",2010-12-09,2010,"2010","Dec",343,0,0,52.41155584,4.44212925801292,0,1.38629436111989,0,0,3.52636052461616,2.19722457733622,3.36729582998647,5.2257466737132,1.79175946922805,0,97.3187,NA,NA,13.26,91.15,NA,376.5,0.02
"193","S07",2010-12-10,2010,"2010","Dec",344,0,0,41.39237376,3.36131469834451,0,0,1.38629436111989,0,0,3.52636052461616,2.19722457733622,3.36729582998647,5.2257466737132,1.79175946922805,NA,NA,NA,NA,NA,NA,NA,NA
"194","S07",2010-12-11,2010,"2010","Dec",345,0,0,13.249675264,2.12794148215613,0,0,0,1.38629436111989,0,0,3.52636052461616,2.19722457733622,3.36729582998647,5.2257466737132,NA,NA,NA,NA,NA,NA,NA,NA
"195","S07",2010-12-12,2010,"2010","Dec",346,351,5.8636311755981,7.593263104,1.34079254908118,0,0,0,0,1.38629436111989,0,0,3.52636052461616,2.19722457733622,3.36729582998647,NA,NA,NA,NA,NA,NA,NA,NA
"196","S07",2010-12-13,2010,"2010","Dec",347,196,5.28320372873799,286.015617024,5.52761378720276,5.8636311755981,0,0,0,0,1.38629436111989,0,0,3.52636052461616,2.19722457733622,NA,NA,NA,NA,NA,NA,NA,NA
"197","S07",2010-12-14,2010,"2010","Dec",348,3,1.38629436111989,382.0691456,8.2700139345743,5.28320372873799,5.8636311755981,0,0,0,0,1.38629436111989,0,0,3.52636052461616,NA,NA,NA,NA,NA,NA,NA,NA
"198","S07",2010-12-15,2010,"2010","Dec",349,0,0,308.05531648,7.72504663655536,1.38629436111989,5.28320372873799,5.8636311755981,0,0,0,0,1.38629436111989,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"199","S07",2010-12-16,2010,"2010","Dec",350,0,0,246.444253184,6.18003730924429,0,1.38629436111989,5.28320372873799,5.8636311755981,0,0,0,0,1.38629436111989,0,NA,NA,NA,NA,NA,NA,NA,NA
"200","S07",2010-12-17,2010,"2010","Dec",351,0,0,196.83328,4.79517762380445,0,0,1.38629436111989,5.28320372873799,5.8636311755981,0,0,0,0,1.38629436111989,NA,NA,NA,NA,NA,NA,NA,NA
"201","S07",2010-12-18,2010,"2010","Dec",352,0,0,157.466624,3.83614209904356,0,0,0,1.38629436111989,5.28320372873799,5.8636311755981,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"202","S07",2010-12-19,2010,"2010","Dec",353,0,0,125.9732992,3.06891367923485,0,0,0,0,1.38629436111989,5.28320372873799,5.8636311755981,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"203","S07",2010-12-20,2010,"2010","Dec",354,53,3.98898404656427,100.77863936,2.45513094338788,0,0,0,0,0,1.38629436111989,5.28320372873799,5.8636311755981,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"204","S07",2010-12-21,2010,"2010","Dec",355,3,1.38629436111989,123.022911488,5.15529199196172,3.98898404656427,0,0,0,0,0,1.38629436111989,5.28320372873799,5.8636311755981,0,NA,NA,NA,NA,NA,NA,NA,NA
"205","S07",2010-12-22,2010,"2010","Dec",356,36,3.61091791264422,63.129991168,4.60366647909029,1.38629436111989,3.98898404656427,0,0,0,0,0,1.38629436111989,5.28320372873799,5.8636311755981,NA,NA,NA,NA,NA,NA,NA,NA
"206","S07",2010-12-23,2010,"2010","Dec",357,18,2.94443897916644,58.258653184,6.00438783256174,3.61091791264422,1.38629436111989,3.98898404656427,0,0,0,0,0,1.38629436111989,5.28320372873799,NA,NA,NA,NA,NA,NA,NA,NA
"207","S07",2010-12-24,2010,"2010","Dec",358,0,0,60.6848,7.01020922579157,2.94443897916644,3.61091791264422,1.38629436111989,3.98898404656427,0,0,0,0,0,1.38629436111989,NA,NA,NA,NA,NA,NA,NA,NA
"208","S07",2010-12-25,2010,"2010","Dec",359,0,0,48.54784,5.60816738063325,0,2.94443897916644,3.61091791264422,1.38629436111989,3.98898404656427,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"209","S07",2010-12-26,2010,"2010","Dec",360,51,3.95124371858143,38.838272,4.4865339045066,0,0,2.94443897916644,3.61091791264422,1.38629436111989,3.98898404656427,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"210","S07",2010-12-27,2010,"2010","Dec",361,58,4.07753744390572,71.8706176,6.75022209847043,3.95124371858143,0,0,2.94443897916644,3.61091791264422,1.38629436111989,3.98898404656427,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"211","S07",2010-12-28,2010,"2010","Dec",362,0,0,103.89649408,8.66220763390092,4.07753744390572,3.95124371858143,0,0,2.94443897916644,3.61091791264422,1.38629436111989,3.98898404656427,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"212","S07",2010-12-29,2010,"2010","Dec",363,0,0,83.117195264,6.92976610712073,0,4.07753744390572,3.95124371858143,0,0,2.94443897916644,3.61091791264422,1.38629436111989,3.98898404656427,0,NA,NA,NA,NA,NA,NA,NA,NA
"213","S07",2010-12-30,2010,"2010","Dec",364,0,0,60.802924544,5.1154989850901,0,0,4.07753744390572,3.95124371858143,0,0,2.94443897916644,3.61091791264422,1.38629436111989,3.98898404656427,NA,NA,NA,NA,NA,NA,NA,NA
"214","S07",2010-12-31,2010,"2010","Dec",365,0,0,48.320217088,3.94354696448111,0,0,0,4.07753744390572,3.95124371858143,0,0,2.94443897916644,3.61091791264422,1.38629436111989,NA,NA,NA,NA,NA,NA,NA,NA
"215","S07",2011-01-01,2011,"2011","Jan",1,0,0,34.790703104,2.7671182130012,0,0,0,0,4.07753744390572,3.95124371858143,0,0,2.94443897916644,3.61091791264422,NA,NA,NA,NA,NA,NA,NA,NA
"216","S07",2011-01-02,2011,"2011","Jan",2,5,1.79175946922805,25.8998272,1.89753784238627,0,0,0,0,0,4.07753744390572,3.95124371858143,0,0,2.94443897916644,NA,NA,NA,NA,NA,NA,NA,NA
"217","S07",2011-01-03,2011,"2011","Jan",3,13,2.63905732961526,24.71986176,2.95143784929146,1.79175946922805,0,0,0,0,0,4.07753744390572,3.95124371858143,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"218","S07",2011-01-04,2011,"2011","Jan",4,0,0,30.175889408,4.47239614312537,2.63905732961526,1.79175946922805,0,0,0,0,0,4.07753744390572,3.95124371858143,0,NA,NA,NA,NA,NA,NA,NA,NA
"219","S07",2011-01-05,2011,"2011","Jan",5,0,0,18.664628224,3.15365535075448,0,2.63905732961526,1.79175946922805,0,0,0,0,0,4.07753744390572,3.95124371858143,NA,NA,NA,NA,NA,NA,NA,NA
"220","S07",2011-01-06,2011,"2011","Jan",6,0,0,8.704,2.08510203135882,0,0,2.63905732961526,1.79175946922805,0,0,0,0,0,4.07753744390572,NA,NA,NA,NA,NA,NA,NA,NA
"221","S07",2011-01-07,2011,"2011","Jan",7,0,0,6.9632,1.66808162508706,0,0,0,2.63905732961526,1.79175946922805,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"222","S07",2011-01-08,2011,"2011","Jan",8,0,0,5.57056,1.33446530006965,0,0,0,0,2.63905732961526,1.79175946922805,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"223","S07",2011-01-09,2011,"2011","Jan",9,3,1.38629436111989,4.456448,1.06757224005572,0,0,0,0,0,2.63905732961526,1.79175946922805,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"224","S07",2011-01-10,2011,"2011","Jan",10,0,0,5.9651584,1.96309328094049,1.38629436111989,0,0,0,0,0,2.63905732961526,1.79175946922805,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"225","S07",2011-01-11,2011,"2011","Jan",11,0,0,4.77212672,1.57047462475239,0,1.38629436111989,0,0,0,0,0,2.63905732961526,1.79175946922805,0,NA,NA,NA,NA,NA,NA,NA,NA
"226","S07",2011-01-12,2011,"2011","Jan",12,185,5.2257466737132,3.280830464,1.06399099173609,0,0,1.38629436111989,0,0,0,0,0,2.63905732961526,1.79175946922805,NA,NA,NA,NA,NA,NA,NA,NA
"227","S07",2011-01-13,2011,"2011","Jan",13,0,0,149.2288,4.74842350928527,5.2257466737132,0,0,1.38629436111989,0,0,0,0,0,2.63905732961526,NA,NA,NA,NA,NA,NA,NA,NA
"228","S07",2011-01-14,2011,"2011","Jan",14,0,0,119.38304,3.79873880742822,0,5.2257466737132,0,0,1.38629436111989,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"229","S07",2011-01-15,2011,"2011","Jan",15,0,0,95.506432,3.03899104594257,0,0,5.2257466737132,0,0,1.38629436111989,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"230","S07",2011-01-16,2011,"2011","Jan",16,0,0,76.4051456,2.43119283675406,0,0,0,5.2257466737132,0,0,1.38629436111989,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"231","S07",2011-01-17,2011,"2011","Jan",17,0,0,61.12411648,1.94495426940325,0,0,0,0,5.2257466737132,0,0,1.38629436111989,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"232","S07",2011-01-18,2011,"2011","Jan",18,173,5.15905529921453,48.899293184,1.5559634155226,0,0,0,0,0,5.2257466737132,0,0,1.38629436111989,0,NA,NA,NA,NA,NA,NA,NA,NA
